Index,lat,long,County,Total Population,State
13061,29.83964157,-82.88407135,lafayette,8801,florida
13062,29.82245255,-82.8955307,lafayette,8801,florida
13063,29.82245255,-82.91272736,lafayette,8801,florida
13064,29.81672287,-82.93563843,lafayette,8801,florida
13065,29.82245255,-83.313797,lafayette,8801,florida
13066,29.82245255,-83.36536407,lafayette,8801,florida
13067,29.90839767,-83.36536407,lafayette,8801,florida
13068,29.90839767,-83.3768158,lafayette,8801,florida
13069,30.25790215,-83.37109375,lafayette,8801,florida
13070,29.25522423,-81.63503265,lake,310561,florida
13071,29.2151165,-81.617836,lake,310561,florida
13072,29.20365906,-81.6006546,lake,310561,florida
13073,29.19792747,-81.59492493,lake,310561,florida
13074,29.19792747,-81.5719986,lake,310561,florida
13075,29.18647003,-81.56053925,lake,310561,florida
13076,29.17500877,-81.54908752,lake,310561,florida
13077,29.14636421,-81.52043152,lake,310561,florida
13078,29.09479523,-81.48605347,lake,310561,florida
13079,29.08333778,-81.47460175,lake,310561,florida
13080,29.08333778,-81.4631424,lake,310561,florida
13081,29.06041908,-81.44594574,lake,310561,florida
13082,29.03750038,-81.43449402,lake,310561,florida
13083,29.01458168,-81.40584564,lake,310561,florida
13084,29.00885201,-81.36573792,lake,310561,florida
13085,28.95728683,-81.35427094,lake,310561,florida
13086,28.92291069,-81.34854889,lake,310561,florida
13087,28.91144943,-81.33708954,lake,310561,florida
13088,28.85988426,-81.34281921,lake,310561,florida
13089,28.84269714,-81.36573792,lake,310561,florida
13090,28.83123589,-81.38865662,lake,310561,florida
13091,28.81404686,-81.39438629,lake,310561,florida
13092,28.77394104,-81.39438629,lake,310561,florida
13093,28.77394104,-81.63503265,lake,310561,florida
13094,28.66507721,-81.64076233,lake,310561,florida
13095,28.64216042,-81.61210632,lake,310561,florida
13096,28.61924171,-81.6006546,lake,310561,florida
13097,28.59059525,-81.617836,lake,310561,florida
13098,28.55048561,-81.64076233,lake,310561,florida
13099,28.33849335,-81.64076233,lake,310561,florida
13100,28.34422302,-81.78972626,lake,310561,florida
13101,28.3499527,-81.79545593,lake,310561,florida
13102,28.35568047,-81.86421204,lake,310561,florida
13103,28.33849335,-81.86421204,lake,310561,florida
13104,28.33849335,-81.95014954,lake,310561,florida
13105,28.95155716,-81.94441986,lake,310561,florida
13106,28.94582939,-81.6636734,lake,310561,florida
13107,28.95155716,-81.65794373,lake,310561,florida
13108,29.04323196,-81.65221405,lake,310561,florida
13109,29.04323196,-81.64076233,lake,310561,florida
13110,29.25522423,-81.63503265,lake,310561,florida
13111,26.76285744,-82.08193207,lee,663675,florida
13112,26.76285744,-81.5719986,lee,663675,florida
13113,26.51075745,-81.5719986,lee,663675,florida
13114,26.43054199,-81.5719986,lee,663675,florida
13115,26.42481422,-81.66940308,lee,663675,florida
13116,26.3159523,-81.66940308,lee,663675,florida
13117,26.3159523,-81.81837463,lee,663675,florida
13118,26.33313942,-81.81837463,lee,663675,florida
13119,26.32741165,-81.85274506,lee,663675,florida
13120,26.37324715,-81.85274506,lee,663675,florida
13121,26.39616585,-81.85274506,lee,663675,florida
13122,26.41335487,-81.87567139,lee,663675,florida
13123,26.43054199,-81.87567139,lee,663675,florida
13124,26.45346069,-81.87567139,lee,663675,florida
13125,26.45346069,-81.88713074,lee,663675,florida
13126,26.44200134,-81.91577911,lee,663675,florida
13127,26.44773293,-81.93296051,lee,663675,florida
13128,26.48783875,-81.96734619,lee,663675,florida
13129,26.48783875,-81.99025726,lee,663675,florida
13130,26.51075745,-82.00745392,lee,663675,florida
13131,26.5222168,-82.00745392,lee,663675,florida
13132,26.53940582,-81.98452759,lee,663675,florida
13133,26.55086517,-81.99025726,lee,663675,florida
13134,26.55086517,-82.01890564,lee,663675,florida
13135,26.55086517,-82.04756165,lee,663675,florida
13136,26.56232452,-82.05901337,lee,663675,florida
13137,26.58524132,-82.06474304,lee,663675,florida
13138,26.62534904,-82.06474304,lee,663675,florida
13139,26.64826584,-82.07620239,lee,663675,florida
13140,26.66545677,-82.09339905,lee,663675,florida
13141,26.68837357,-82.09912109,lee,663675,florida
13142,26.73421097,-82.09339905,lee,663675,florida
13143,26.76285744,-82.08193207,lee,663675,florida
13144,30.67615891,-84.0872879,leon,282940,florida
13145,30.67043114,-84.01280212,leon,282940,florida
13146,30.61313629,-84.00707245,leon,282940,florida
13147,30.55011177,-83.96123505,leon,282940,florida
13148,30.51573181,-83.98415375,leon,282940,florida
13149,30.51573181,-84.00707245,leon,282940,florida
13150,30.52719307,-84.02998352,leon,282940,florida
13151,30.44697952,-84.02998352,leon,282940,florida
13152,30.44124794,-84.07009888,leon,282940,florida
13153,30.27508926,-84.07582092,leon,282940,florida
13154,30.27508926,-84.24771118,leon,282940,florida
13155,30.30946732,-84.24771118,leon,282940,florida
13156,30.30373955,-84.71754456,leon,282940,florida
13157,30.32665443,-84.71180725,leon,282940,florida
13158,30.35530472,-84.69461823,leon,282940,florida
13159,30.37249184,-84.67170715,leon,282940,florida
13160,30.39541054,-84.66024017,leon,282940,florida
13161,30.40114212,-84.6373291,leon,282940,florida
13162,30.41259956,-84.60295105,leon,282940,florida
13163,30.44124794,-84.5456543,leon,282940,florida
13164,30.45843697,-84.44824982,leon,282940,florida
13165,30.48708534,-84.40814209,leon,282940,florida
13166,30.53291893,-84.39095306,leon,282940,florida
13167,30.56729889,-84.37376404,leon,282940,florida
13168,30.59021759,-84.36230469,leon,282940,florida
13169,30.61313629,-84.32219696,leon,282940,florida
13170,30.64178276,-84.30500793,leon,282940,florida
13171,30.68762016,-84.31074524,leon,282940,florida
13172,30.67615891,-84.0872879,leon,282940,florida
13173,29.59326935,-82.93563843,levy,39821,florida
13174,29.59326935,-82.861160280000007,levy,39821,florida
13175,29.5818119,-82.85542297,levy,39821,florida
13176,29.5818119,-82.75801849,levy,39821,florida
13177,29.57035065,-82.75229645,levy,39821,florida
13178,29.57035065,-82.66635132,levy,39821,florida
13179,29.54743195,-82.66062164,levy,39821,florida
13180,29.5359745,-82.56321716,levy,39821,florida
13181,29.4901371,-82.56321716,levy,39821,florida
13182,29.47867966,-82.40852356,levy,39821,florida
13183,29.22084618,-82.40852356,levy,39821,florida
13184,29.2151165,-82.52310944,levy,39821,florida
13185,29.04323196,-82.52310944,levy,39821,florida
13186,29.03177071,-82.57467651,levy,39821,florida
13187,29.02604294,-82.58613586,levy,39821,florida
13188,29.01458168,-82.60332489,levy,39821,florida
13189,29.01458168,-82.62051392,levy,39821,florida
13190,29.03177071,-82.66635132,levy,39821,florida
13191,29.03177071,-82.68927002,levy,39821,florida
13192,29.02604294,-82.70645905,levy,39821,florida
13193,29.00885201,-82.73510742,levy,39821,florida
13194,29.03177071,-82.74656677,levy,39821,florida
13195,29.05468941,-82.7408371,levy,39821,florida
13196,29.06615067,-82.7408371,levy,39821,florida
13197,29.07187653,-82.74656677,levy,39821,florida
13198,29.08333778,-82.75801849,levy,39821,florida
13199,29.08906937,-82.79240417,levy,39821,florida
13200,29.09479523,-82.8038559,levy,39821,florida
13201,29.11771393,-82.80958557,levy,39821,florida
13202,29.14063263,-82.8038559,levy,39821,florida
13203,29.15209389,-82.79812622,levy,39821,florida
13204,29.16928291,-82.80958557,levy,39821,florida
13205,29.17500877,-82.8496933,levy,39821,florida
13206,29.17500877,-82.88407135,levy,39821,florida
13207,29.18647003,-82.97574615,levy,39821,florida
13208,29.18647003,-83.01012421,levy,39821,florida
13209,29.19792747,-83.04450226,levy,39821,florida
13210,29.20938873,-83.06742096,levy,39821,florida
13211,29.22657776,-83.07315063,levy,39821,florida
13212,29.24376488,-83.07315063,levy,39821,florida
13213,29.2609539,-83.06742096,levy,39821,florida
13214,29.28960228,-83.09033966,levy,39821,florida
13215,29.29533386,-83.11898804,levy,39821,florida
13216,29.29533386,-83.14190674,levy,39821,florida
13217,29.30679131,-83.15336609,levy,39821,florida
13218,29.31824875,-83.13044739,levy,39821,florida
13219,29.31824875,-83.10752869,levy,39821,florida
13220,29.32971001,-83.09606934,levy,39821,florida
13221,29.32971001,-83.07888031,levy,39821,florida
13222,29.34116745,-83.06742096,levy,39821,florida
13223,29.38127518,-83.06169128,levy,39821,florida
13224,29.39273643,-83.03877258,levy,39821,florida
13225,29.40992355,-83.01585388,levy,39821,florida
13226,29.43284225,-83.01012421,levy,39821,florida
13227,29.4672184,-82.98720551,levy,39821,florida
13228,29.4901371,-82.97001648,levy,39821,florida
13229,29.53024483,-82.97001648,levy,39821,florida
13230,29.55316353,-82.9642868,levy,39821,florida
13231,29.57608223,-82.9413681,levy,39821,florida
13232,29.59326935,-82.93563843,levy,39821,florida
13233,30.60740662,-84.93525696,liberty,8295,florida
13234,30.60740662,-84.93525696,liberty,8295,florida
13235,30.60740662,-84.90088654,liberty,8295,florida
13236,30.53865051,-84.89515686,liberty,8295,florida
13237,30.53291893,-84.83213043,liberty,8295,florida
13238,30.51573181,-84.83213043,liberty,8295,florida
13239,30.51573181,-84.79775238,liberty,8295,florida
13240,30.46989441,-84.79202271,liberty,8295,florida
13241,30.45843697,-84.72327423,liberty,8295,florida
13242,30.42406082,-84.71754456,liberty,8295,florida
13243,30.41832924,-84.68888855,liberty,8295,florida
13244,30.39541054,-84.68888855,liberty,8295,florida
13245,30.39541054,-84.66024017,liberty,8295,florida
13246,30.37249184,-84.67170715,liberty,8295,florida
13247,30.35530472,-84.69461823,liberty,8295,florida
13248,30.32665443,-84.71180725,liberty,8295,florida
13249,30.30373955,-84.71754456,liberty,8295,florida
13250,30.28654861,-84.72327423,liberty,8295,florida
13251,30.25790215,-84.71754456,liberty,8295,florida
13252,30.18914604,-84.68888855,liberty,8295,florida
13253,30.11466217,-84.66024017,liberty,8295,florida
13254,30.08028221,-84.64305878,liberty,8295,florida
13255,30.05163765,-84.59722137,liberty,8295,florida
13256,30.01725769,-84.58003235,liberty,8295,florida
13257,30.02298737,-84.83786011,liberty,8295,florida
13258,30.02298737,-85.02120209,liberty,8295,florida
13259,29.9943428,-85.02693176,liberty,8295,florida
13260,29.97714996,-85.04412842,liberty,8295,florida
13261,30.00580025,-85.06703949,liberty,8295,florida
13262,30.01725769,-85.08996582,liberty,8295,florida
13263,30.05163765,-85.13007355,liberty,8295,florida
13264,30.08028221,-85.15298462,liberty,8295,florida
13265,30.09747505,-85.16444397,liberty,8295,florida
13266,30.12611961,-85.15871429,liberty,8295,florida
13267,30.17195702,-85.15298462,liberty,8295,florida
13268,30.21206474,-85.13007355,liberty,8295,florida
13269,30.25217056,-85.08996582,liberty,8295,florida
13270,30.28654861,-85.08423615,liberty,8295,florida
13271,30.31519699,-85.06130981,liberty,8295,florida
13272,30.37249184,-85.06130981,liberty,8295,florida
13273,30.38395309,-85.04412842,liberty,8295,florida
13274,30.40114212,-85.03266907,liberty,8295,florida
13275,30.40114212,-85.04412842,liberty,8295,florida
13276,30.40114212,-85.05558777,liberty,8295,florida
13277,30.42406082,-85.05558777,liberty,8295,florida
13278,30.44124794,-85.02693176,liberty,8295,florida
13279,30.45843697,-85.00975037,liberty,8295,florida
13280,30.47562408,-85.01548004,liberty,8295,florida
13281,30.52719307,-85.00402069,liberty,8295,florida
13282,30.57302666,-84.98683167,liberty,8295,florida
13283,30.59594536,-84.94672394,liberty,8295,florida
13284,30.60740662,-84.93525696,liberty,8295,florida
13285,30.25790215,-83.23931122,madison,18729,florida
13286,30.25790215,-83.37109375,madison,18729,florida
13287,30.25790215,-83.4684906,madison,18729,florida
13288,30.30373955,-83.4684906,madison,18729,florida
13289,30.30373955,-83.81227112,madison,18729,florida
13290,30.32092667,-83.79507446,madison,18729,florida
13291,30.33238602,-83.78361511,madison,18729,florida
13292,30.35530472,-83.79507446,madison,18729,florida
13293,30.37822342,-83.78934479,madison,18729,florida
13294,30.38968086,-83.76643372,madison,18729,florida
13295,30.40114212,-83.74350739,madison,18729,florida
13296,30.45843697,-83.72059631,madison,18729,florida
13297,30.49281311,-83.72059631,madison,18729,florida
13298,30.53291893,-83.72059631,madison,18729,florida
13299,30.54438019,-83.66902161,madison,18729,florida
13300,30.55011177,-83.61746216,madison,18729,florida
13301,30.56729889,-83.60600281,madison,18729,florida
13302,30.61886406,-83.58881378,madison,18729,florida
13303,30.64751244,-83.59454346,madison,18729,florida
13304,30.63032532,-83.38254547,madison,18729,florida
13305,30.63032532,-83.28514862,madison,18729,florida
13306,30.59021759,-83.24504089,madison,18729,florida
13307,30.56156921,-83.23931122,madison,18729,florida
13308,30.51000404,-83.22212219,madison,18729,florida
13309,30.48708534,-83.22212219,madison,18729,florida
13310,30.46989441,-83.21638489,madison,18729,florida
13311,30.44124794,-83.21065521,madison,18729,florida
13312,30.41832924,-83.19347382,madison,18729,florida
13313,30.38968086,-83.15909576,madison,18729,florida
13314,30.36103439,-83.18774414,madison,18729,florida
13315,30.32092667,-83.19920349,madison,18729,florida
13316,30.30946732,-83.20493317,madison,18729,florida
13317,30.28654861,-83.21638489,madison,18729,florida
13318,30.25790215,-83.23931122,madison,18729,florida
13319,27.19830704,-82.2137146,manatee,343729,florida
13320,27.20976639,-82.27101135,manatee,343729,florida
13321,27.38165283,-82.27674103,manatee,343729,florida
13322,27.38165283,-82.43143463,manatee,343729,florida
13323,27.38738251,-82.43716431,manatee,343729,florida
13324,27.38738251,-82.56321716,manatee,343729,florida
13325,27.41030121,-82.56894684,manatee,343729,florida
13326,27.43321991,-82.60332489,manatee,343729,florida
13327,27.45040703,-82.62624359,manatee,343729,florida
13328,27.46186638,-82.67207336,manatee,343729,florida
13329,27.47332573,-82.67781067,manatee,343729,florida
13330,27.51343346,-82.66635132,manatee,343729,florida
13331,27.53062248,-82.66062164,manatee,343729,florida
13332,27.53062248,-82.65489197,manatee,343729,florida
13333,27.53062248,-82.63197327,manatee,343729,florida
13334,27.52489281,-82.58613586,manatee,343729,florida
13335,27.53635216,-82.58040619,manatee,343729,florida
13336,27.57645798,-82.58613586,manatee,343729,florida
13337,27.58218956,-82.59186554,manatee,343729,florida
13338,27.593647,-82.59759521,manatee,343729,florida
13339,27.60510635,-82.59186554,manatee,343729,florida
13340,27.62229538,-82.56894684,manatee,343729,florida
13341,27.64521217,-82.56321716,manatee,343729,florida
13342,27.64521217,-82.05901337,manatee,343729,florida
13343,27.33581734,-82.05901337,manatee,343729,florida
13344,27.24987221,-82.05901337,manatee,343729,florida
13345,27.24414253,-82.15641785,manatee,343729,florida
13346,27.20403481,-82.15641785,manatee,343729,florida
13347,27.19830704,-82.2137146,manatee,343729,florida
13348,29.32971001,-81.6636734,marion,336811,florida
13349,29.32398033,-81.67513275,marion,336811,florida
13350,29.30679131,-81.67513275,marion,336811,florida
13351,29.2838726,-81.64648438,marion,336811,florida
13352,29.25522423,-81.63503265,marion,336811,florida
13353,29.04323196,-81.64076233,marion,336811,florida
13354,29.04323196,-81.65221405,marion,336811,florida
13355,28.95155716,-81.65794373,marion,336811,florida
13356,28.94582939,-81.6636734,marion,336811,florida
13357,28.95155716,-81.94441986,marion,336811,florida
13358,28.95155716,-82.29393005,marion,336811,florida
13359,28.97447586,-82.32257843,marion,336811,florida
13360,29.01458168,-82.42570496,marion,336811,florida
13361,29.04323196,-82.46581268,marion,336811,florida
13362,29.04896164,-82.50592804,marion,336811,florida
13363,29.04323196,-82.52310944,marion,336811,florida
13364,29.2151165,-82.52310944,marion,336811,florida
13365,29.22084618,-82.40852356,marion,336811,florida
13366,29.47867966,-82.40852356,marion,336811,florida
13367,29.47867966,-82.2137146,marion,336811,florida
13368,29.4672184,-82.1907959,marion,336811,florida
13369,29.45576096,-82.1907959,marion,336811,florida
13370,29.46148872,-82.20225525,marion,336811,florida
13371,29.45003128,-82.2137146,marion,336811,florida
13372,29.421381,-82.19652557,marion,336811,florida
13373,29.421381,-82.17360687,marion,336811,florida
13374,29.43284225,-82.12776947,marion,336811,florida
13375,29.43284225,-82.10485077,marion,336811,florida
13376,29.421381,-82.08766174,marion,336811,florida
13377,29.43284225,-82.07620239,marion,336811,florida
13378,29.4442997,-82.04756165,marion,336811,florida
13379,29.45576096,-82.04756165,marion,336811,florida
13380,29.4672184,-82.03036499,marion,336811,florida
13381,29.49586868,-82.01890564,marion,336811,florida
13382,29.5130558,-81.83556366,marion,336811,florida
13383,29.47867966,-81.83556366,marion,336811,florida
13384,29.47867966,-81.78399658,marion,336811,florida
13385,29.421381,-81.78399658,marion,336811,florida
13386,29.421381,-81.74961853,marion,336811,florida
13387,29.36408615,-81.74961853,marion,336811,florida
13388,29.36408615,-81.68087006,marion,336811,florida
13389,29.34116745,-81.65794373,marion,336811,florida
13390,29.32971001,-81.6636734,marion,336811,florida
13391,27.25560188,-80.21408844,martin,151586,florida
13392,27.19830704,-80.19690704,martin,151586,florida
13393,27.16965866,-80.20835876,martin,151586,florida
13394,27.15246964,-80.20835876,martin,151586,florida
13395,27.14101028,-80.17971039,martin,151586,florida
13396,27.13528061,-80.15106964,martin,151586,florida
13397,27.11809349,-80.13387299,martin,151586,florida
13398,27.07798576,-80.11669159,martin,151586,florida
13399,27.01496124,-80.09377289,martin,151586,florida
13400,26.95766449,-80.08230591,martin,151586,florida
13401,26.95766449,-80.15106964,martin,151586,florida
13402,26.94620514,-80.15106964,martin,151586,florida
13403,26.94620514,-80.60943604,martin,151586,florida
13404,26.96912384,-80.61515808,martin,151586,florida
13405,27.00922966,-80.62661743,martin,151586,florida
13406,27.05506706,-80.65526581,martin,151586,florida
13407,27.07798576,-80.64954376,martin,151586,florida
13408,27.10090256,-80.65526581,martin,151586,florida
13409,27.13528061,-80.67818451,martin,151586,florida
13410,27.20403481,-80.67245483,martin,151586,florida
13411,27.20403481,-80.28857422,martin,151586,florida
13412,27.25560188,-80.28857422,martin,151586,florida
13413,27.25560188,-80.21408844,martin,151586,florida
13414,25.79455948,-80.8901825,miami-dade,2639042,florida
13415,25.97217751,-80.8901825,miami-dade,2639042,florida
13416,25.96644783,-80.69538116,miami-dade,2639042,florida
13417,25.9492588,-80.68965149,miami-dade,2639042,florida
13418,25.9492588,-80.30003357,miami-dade,2639042,florida
13419,25.96071815,-80.30003357,miami-dade,2639042,florida
13420,25.96071815,-80.13387299,miami-dade,2639042,florida
13421,25.90342331,-80.13961029,miami-dade,2639042,florida
13422,25.85185623,-80.12814331,miami-dade,2639042,florida
13423,25.81747818,-80.12814331,miami-dade,2639042,florida
13424,25.79455948,-80.12814331,miami-dade,2639042,florida
13425,25.78310013,-80.13387299,miami-dade,2639042,florida
13426,25.77737045,-80.14533997,miami-dade,2639042,florida
13427,25.78310013,-80.16252136,miami-dade,2639042,florida
13428,25.80028915,-80.16825104,miami-dade,2639042,florida
13429,25.82320786,-80.16825104,miami-dade,2639042,florida
13430,25.85758591,-80.16252136,miami-dade,2639042,florida
13431,25.85758591,-80.17398071,miami-dade,2639042,florida
13432,25.85185623,-80.18544769,miami-dade,2639042,florida
13433,25.83466721,-80.19690704,miami-dade,2639042,florida
13434,25.7888298,-80.20262909,miami-dade,2639042,florida
13435,25.75445175,-80.20835876,miami-dade,2639042,florida
13436,25.73726463,-80.21981812,miami-dade,2639042,florida
13437,25.72007561,-80.25419617,miami-dade,2639042,florida
13438,25.69715691,-80.26565552,miami-dade,2639042,florida
13439,25.63986015,-80.2771225,miami-dade,2639042,florida
13440,25.6284008,-80.30003357,miami-dade,2639042,florida
13441,25.61694336,-80.31149292,miami-dade,2639042,florida
13442,25.59975433,-80.3229599,miami-dade,2639042,florida
13443,25.56537819,-80.3229599,miami-dade,2639042,florida
13444,25.54818726,-80.3229599,miami-dade,2639042,florida
13445,25.52526855,-80.33441162,miami-dade,2639042,florida
13446,25.49662209,-80.35160065,miami-dade,2639042,florida
13447,25.46224594,-80.35733032,miami-dade,2639042,florida
13448,25.42213631,-80.345870969999993,miami-dade,2639042,florida
13449,25.39348984,-80.32868195,miami-dade,2639042,florida
13450,25.37057114,-80.32868195,miami-dade,2639042,florida
13451,25.35338211,-80.33441162,miami-dade,2639042,florida
13452,25.33046341,-80.3859787,miami-dade,2639042,florida
13453,25.30181503,-80.39170837,miami-dade,2639042,florida
13454,25.29035568,-80.40316772,miami-dade,2639042,florida
13455,25.27316856,-80.42608643,miami-dade,2639042,florida
13456,25.23879051,-80.43754578,miami-dade,2639042,florida
13457,25.22160149,-80.44327545,miami-dade,2639042,florida
13458,25.23306084,-80.47192383,miami-dade,2639042,florida
13459,25.22733116,-80.48911285,miami-dade,2639042,florida
13460,25.20441437,-80.5005722,miami-dade,2639042,florida
13461,25.20441437,-80.51776123,miami-dade,2639042,florida
13462,25.23306084,-80.55786896,miami-dade,2639042,florida
13463,25.23879051,-80.5865097,miami-dade,2639042,florida
13464,25.23306084,-80.59797668,miami-dade,2639042,florida
13465,25.20441437,-80.59224701,miami-dade,2639042,florida
13466,25.19295502,-80.60943604,miami-dade,2639042,florida
13467,25.19295502,-80.63234711,miami-dade,2639042,florida
13468,25.18149567,-80.67818451,miami-dade,2639042,florida
13469,25.15857697,-80.71256256,miami-dade,2639042,florida
13470,25.15857697,-80.79277802,miami-dade,2639042,florida
13471,25.17576408,-80.82715607,miami-dade,2639042,florida
13472,25.18149567,-80.85007477,miami-dade,2639042,florida
13473,25.18149567,-80.89591217,miami-dade,2639042,florida
13474,25.79455948,-80.8901825,miami-dade,2639042,florida
13475,25.80028915,-81.38292694,monroe,75901,florida
13476,25.79455948,-80.8901825,monroe,75901,florida
13477,25.18149567,-80.89591217,monroe,75901,florida
13478,25.14711761,-80.94747162,monroe,75901,florida
13479,25.14138794,-80.96466827,monroe,75901,florida
13480,25.13565826,-80.99330902,monroe,75901,florida
13481,25.14138794,-81.04488373,monroe,75901,florida
13482,25.12992859,-81.08498383,monroe,75901,florida
13483,25.13565826,-81.10790253,monroe,75901,florida
13484,25.15857697,-81.13082123,monroe,75901,florida
13485,25.20441437,-81.16519928,monroe,75901,florida
13486,25.23879051,-81.17665863,monroe,75901,florida
13487,25.26743889,-81.18239594,monroe,75901,florida
13488,25.30181503,-81.17665863,monroe,75901,florida
13489,25.31900597,-81.16519928,monroe,75901,florida
13490,25.32473373,-81.14228821,monroe,75901,florida
13491,25.31900597,-81.11936188,monroe,75901,florida
13492,25.30181503,-81.10218048,monroe,75901,florida
13493,25.27316856,-81.07925415,monroe,75901,florida
13494,25.24452019,-81.0506134,monroe,75901,florida
13495,25.23306084,-81.02196503,monroe,75901,florida
13496,25.22160149,-80.99330902,monroe,75901,florida
13497,25.23306084,-80.9589386,monroe,75901,florida
13498,25.24452019,-80.9360199,monroe,75901,florida
13499,25.25597954,-80.92456055,monroe,75901,florida
13500,25.27889633,-80.93029022,monroe,75901,florida
13501,25.29608727,-80.92456055,monroe,75901,florida
13502,25.31327438,-80.91883087,monroe,75901,florida
13503,25.32473373,-80.91883087,monroe,75901,florida
13504,25.33046341,-80.93029022,monroe,75901,florida
13505,25.32473373,-80.96466827,monroe,75901,florida
13506,25.32473373,-80.9818573,monroe,75901,florida
13507,25.33046341,-80.98757935,monroe,75901,florida
13508,25.35338211,-80.99904633,monroe,75901,florida
13509,25.35911179,-81.01623535,monroe,75901,florida
13510,25.35911179,-81.02196503,monroe,75901,florida
13511,25.382030489999998,-81.06207275,monroe,75901,florida
13512,25.382030489999998,-81.07352448,monroe,75901,florida
13513,25.37630081,-81.10218048,monroe,75901,florida
13514,25.382030489999998,-81.1136322,monroe,75901,florida
13515,25.399219510000002,-81.15373993,monroe,75901,florida
13516,25.42213631,-81.17092896,monroe,75901,florida
13517,25.47370338,-81.17665863,monroe,75901,florida
13518,25.49089241,-81.19384766,monroe,75901,florida
13519,25.51381111,-81.21676636,monroe,75901,florida
13520,25.52526855,-81.22249603,monroe,75901,florida
13521,25.54818726,-81.21103668,monroe,75901,florida
13522,25.55964661,-81.21676636,monroe,75901,florida
13523,25.57110596,-81.24541473,monroe,75901,florida
13524,25.58829498,-81.25114441,monroe,75901,florida
13525,25.65705109,-81.28552246,monroe,75901,florida
13526,25.68569756,-81.31417084,monroe,75901,florida
13527,25.70288658,-81.33135986,monroe,75901,florida
13528,25.7659111,-81.36000824,monroe,75901,florida
13529,25.80028915,-81.38292694,monroe,75901,florida
13530,30.71626663,-81.5548172,nassau,75880,florida
13531,30.68762016,-81.53762054,nassau,75880,florida
13532,30.68762016,-81.52616119,nassau,75880,florida
13533,30.67615891,-81.5089798,nassau,75880,florida
13534,30.67043114,-81.50325012,nassau,75880,florida
13535,30.67615891,-81.48032379,nassau,75880,florida
13536,30.68188858,-81.4631424,nassau,75880,florida
13537,30.68188858,-81.45168304,nassau,75880,florida
13538,30.67043114,-81.45168304,nassau,75880,florida
13539,30.64178276,-81.4631424,nassau,75880,florida
13540,30.61886406,-81.46887207,nassau,75880,florida
13541,30.59594536,-81.47460175,nassau,75880,florida
13542,30.56729889,-81.45741272,nassau,75880,florida
13543,30.55583763,-81.45741272,nassau,75880,florida
13544,30.53291893,-81.45168304,nassau,75880,florida
13545,30.53291893,-81.50325012,nassau,75880,florida
13546,30.51573181,-81.5089798,nassau,75880,florida
13547,30.51573181,-81.53189087,nassau,75880,florida
13548,30.53291893,-81.54908752,nassau,75880,florida
13549,30.53865051,-81.56626892,nassau,75880,florida
13550,30.55011177,-81.58345795,nassau,75880,florida
13551,30.55011177,-81.6006546,nassau,75880,florida
13552,30.55583763,-81.6006546,nassau,75880,florida
13553,30.57302666,-81.6006546,nassau,75880,florida
13554,30.57302666,-81.61210632,nassau,75880,florida
13555,30.56729889,-81.64076233,nassau,75880,florida
13556,30.55011177,-81.65794373,nassau,75880,florida
13557,30.55583763,-81.68087006,nassau,75880,florida
13558,30.56156921,-81.7095108,nassau,75880,florida
13559,30.53865051,-81.72097015,nassau,75880,florida
13560,30.51000404,-81.74388885,nassau,75880,florida
13561,30.26362991,-82.04182434,nassau,75880,florida
13562,30.36103439,-82.04756165,nassau,75880,florida
13563,30.38395309,-82.04756165,nassau,75880,florida
13564,30.44124794,-82.03609467,nassau,75880,florida
13565,30.51573181,-82.03036499,nassau,75880,florida
13566,30.55583763,-82.02463531,nassau,75880,florida
13567,30.58448792,-82.03036499,nassau,75880,florida
13568,30.61886406,-82.04756165,nassau,75880,florida
13569,30.70480728,-82.05329132,nassau,75880,florida
13570,30.73345757,-82.05329132,nassau,75880,florida
13571,30.75064468,-82.04756165,nassau,75880,florida
13572,30.76783371,-82.02463531,nassau,75880,florida
13573,30.79075241,-82.02463531,nassau,75880,florida
13574,30.79648209,-82.01317596,nassau,75880,florida
13575,30.79075241,-81.98452759,nassau,75880,florida
13576,30.79648209,-81.97306824,nassau,75880,florida
13577,30.80794144,-81.96161652,nassau,75880,florida
13578,30.82512856,-81.94441986,nassau,75880,florida
13579,30.82512856,-81.92723846,nassau,75880,florida
13580,30.83086014,-81.89285278,nassau,75880,florida
13581,30.80794144,-81.87567139,nassau,75880,florida
13582,30.79075241,-81.83556366,nassau,75880,florida
13583,30.79075241,-81.80118561,nassau,75880,florida
13584,30.76783371,-81.77253723,nassau,75880,florida
13585,30.77356339,-81.74961853,nassau,75880,florida
13586,30.76210403,-81.7324295,nassau,75880,florida
13587,30.73345757,-81.69232178,nassau,75880,florida
13588,30.74491501,-81.66940308,nassau,75880,florida
13589,30.74491501,-81.65221405,nassau,75880,florida
13590,30.72772598,-81.63503265,nassau,75880,florida
13591,30.72199631,-81.6006546,nassau,75880,florida
13592,30.71626663,-81.5548172,nassau,75880,florida
13593,31.00847435,-86.79737091,okaloosa,192237,florida
13594,31.00847435,-86.70569611,okaloosa,192237,florida
13595,31.00847435,-86.39057159,okaloosa,192237,florida
13596,30.75064468,-86.3963089,okaloosa,192237,florida
13597,30.49281311,-86.40203857,okaloosa,192237,florida
13598,30.49281311,-86.42494965,okaloosa,192237,florida
13599,30.49281311,-86.4421463,okaloosa,192237,florida
